,Layer,duration_time,timestamp,packet_length,payload_length
6489,TCP,2020-04-03 14:52:17.826445,1585905737.826445,16450,4
6490,TCP,2020-04-03 14:52:17.826524,1585905737.826524,2344,173
6491,TCP,2020-04-03 14:52:17.826531,1585905737.826531,66,173
6492,TCP,2020-04-03 14:52:17.830739,1585905737.830739,282,3
6493,TCP,2020-04-03 14:52:17.831335,1585905737.831335,16450,107
6494,TCP,2020-04-03 14:52:17.831637,1585905737.831637,16450,230
6495,TCP,2020-04-03 14:52:17.831666,1585905737.831666,66,230
6496,TCP,2020-04-03 14:52:17.831920,1585905737.83192,16450,4
6497,TCP,2020-04-03 14:52:17.832020,1585905737.83202,2344,173
6498,TCP,2020-04-03 14:52:17.832029,1585905737.832029,66,173
6499,TCP,2020-04-03 14:52:17.835147,1585905737.835147,282,3
6500,TCP,2020-04-03 14:52:17.835728,1585905737.835728,16450,107
6501,TCP,2020-04-03 14:52:17.836071,1585905737.836071,16450,230
6502,TCP,2020-04-03 14:52:17.836130,1585905737.83613,66,230
6503,TCP,2020-04-03 14:52:17.836359,1585905737.836359,16450,4
6504,TCP,2020-04-03 14:52:17.836439,1585905737.836439,2344,173
6505,TCP,2020-04-03 14:52:17.836446,1585905737.836446,66,173
6506,TCP,2020-04-03 14:52:17.876642,1585905737.876642,190,371
6507,TCP,2020-04-03 14:52:17.876685,1585905737.876685,66,371
6508,TCP,2020-04-03 14:52:17.977426,1585905737.977426,190,371
6509,TCP,2020-04-03 14:52:17.977472,1585905737.977472,66,371
6510,TCP,2020-04-03 14:52:18.078163,1585905738.078163,190,371
6511,TCP,2020-04-03 14:52:18.078214,1585905738.078214,66,371
6512,TCP,2020-04-03 14:52:18.178873,1585905738.178873,190,371
6513,TCP,2020-04-03 14:52:18.178917,1585905738.178917,66,371
6514,TCP,2020-04-03 14:52:18.279605,1585905738.279605,190,371
6515,TCP,2020-04-03 14:52:18.279646,1585905738.279646,66,371
6516,TCP,2020-04-03 14:52:18.380301,1585905738.380301,190,371
6517,TCP,2020-04-03 14:52:18.380343,1585905738.380343,66,371
6518,TCP,2020-04-03 14:52:18.481019,1585905738.481019,190,371
6519,TCP,2020-04-03 14:52:18.481067,1585905738.481067,66,371
6520,TCP,2020-04-03 14:52:18.528669,1585905738.528669,344,3
6521,TCP,2020-04-03 14:52:18.529624,1585905738.529624,6921,1
6522,TCP,2020-04-03 14:52:18.531198,1585905738.531198,315,3
6523,TCP,2020-04-03 14:52:18.531456,1585905738.531456,1919,1
6524,TCP,2020-04-03 14:52:18.542098,1585905738.542098,220,3
6525,TCP,2020-04-03 14:52:18.542351,1585905738.542351,1316,1
6526,TCP,2020-04-03 14:52:18.542749,1585905738.542749,259,3
6527,TCP,2020-04-03 14:52:18.543033,1585905738.543033,1969,1
6528,TCP,2020-04-03 14:52:18.543649,1585905738.543649,276,3
6529,TCP,2020-04-03 14:52:18.543847,1585905738.543847,805,1
6530,TCP,2020-04-03 14:52:18.544215,1585905738.544215,260,3
6531,TCP,2020-04-03 14:52:18.544402,1585905738.544402,943,1
6532,TCP,2020-04-03 14:52:18.544763,1585905738.544763,278,3
6533,TCP,2020-04-03 14:52:18.544986,1585905738.544986,1067,1
6534,TCP,2020-04-03 14:52:18.545487,1585905738.545487,268,3
6535,TCP,2020-04-03 14:52:18.545674,1585905738.545674,1115,1
6536,TCP,2020-04-03 14:52:18.546263,1585905738.546263,259,3
6537,TCP,2020-04-03 14:52:18.546448,1585905738.546448,918,1
6538,TCP,2020-04-03 14:52:18.546806,1585905738.546806,259,3
6539,TCP,2020-04-03 14:52:18.547011,1585905738.547011,783,1
6540,TCP,2020-04-03 14:52:18.547351,1585905738.547351,268,3
6541,TCP,2020-04-03 14:52:18.547538,1585905738.547538,1287,1
6542,TCP,2020-04-03 14:52:18.547914,1585905738.547914,269,3
6543,TCP,2020-04-03 14:52:18.548118,1585905738.548118,1171,1
6544,TCP,2020-04-03 14:52:18.548507,1585905738.548507,269,3
6545,TCP,2020-04-03 14:52:18.548672,1585905738.548672,891,1
6546,TCP,2020-04-03 14:52:18.549027,1585905738.549027,280,3
6547,TCP,2020-04-03 14:52:18.549225,1585905738.549225,950,1
6548,TCP,2020-04-03 14:52:18.549580,1585905738.54958,264,3
6549,TCP,2020-04-03 14:52:18.549754,1585905738.549754,951,1
6550,TCP,2020-04-03 14:52:18.550130,1585905738.55013,282,3
6551,TCP,2020-04-03 14:52:18.550313,1585905738.550313,933,1
6552,TCP,2020-04-03 14:52:18.550645,1585905738.550645,263,3
6553,TCP,2020-04-03 14:52:18.550818,1585905738.550818,1123,1
6554,TCP,2020-04-03 14:52:18.551210,1585905738.55121,263,3
6555,TCP,2020-04-03 14:52:18.551399,1585905738.551399,783,1
6556,TCP,2020-04-03 14:52:18.551730,1585905738.55173,272,3
6557,TCP,2020-04-03 14:52:18.551889,1585905738.551889,867,1
6558,TCP,2020-04-03 14:52:18.552265,1585905738.552265,273,3
6559,TCP,2020-04-03 14:52:18.552427,1585905738.552427,891,1
6560,TCP,2020-04-03 14:52:18.552756,1585905738.552756,273,3
6561,TCP,2020-04-03 14:52:18.552911,1585905738.552911,891,1
6562,TCP,2020-04-03 14:52:18.553271,1585905738.553271,277,3
6563,TCP,2020-04-03 14:52:18.553451,1585905738.553451,805,1
6564,TCP,2020-04-03 14:52:18.553801,1585905738.553801,261,3
6565,TCP,2020-04-03 14:52:18.554004,1585905738.554004,1505,1
6566,TCP,2020-04-03 14:52:18.554425,1585905738.554425,279,3
6567,TCP,2020-04-03 14:52:18.554594,1585905738.554594,933,1
6568,TCP,2020-04-03 14:52:18.554923,1585905738.554923,260,3
6569,TCP,2020-04-03 14:52:18.555116,1585905738.555116,783,1
6570,TCP,2020-04-03 14:52:18.555481,1585905738.555481,260,3
6571,TCP,2020-04-03 14:52:18.555639,1585905738.555639,783,1
6572,TCP,2020-04-03 14:52:18.555987,1585905738.555987,269,3
6573,TCP,2020-04-03 14:52:18.556168,1585905738.556168,867,1
6574,TCP,2020-04-03 14:52:18.556518,1585905738.556518,270,3
6575,TCP,2020-04-03 14:52:18.556684,1585905738.556684,891,1
6576,TCP,2020-04-03 14:52:18.557030,1585905738.55703,270,3
6577,TCP,2020-04-03 14:52:18.557219,1585905738.557219,891,1
6578,TCP,2020-04-03 14:52:18.557554,1585905738.557554,277,3
6579,TCP,2020-04-03 14:52:18.557733,1585905738.557733,805,1
6580,TCP,2020-04-03 14:52:18.558090,1585905738.55809,261,3
6581,TCP,2020-04-03 14:52:18.558261,1585905738.558261,945,1
6582,TCP,2020-04-03 14:52:18.558644,1585905738.558644,279,3
6583,TCP,2020-04-03 14:52:18.558806,1585905738.558806,933,1
6584,TCP,2020-04-03 14:52:18.559178,1585905738.559178,260,3
6585,TCP,2020-04-03 14:52:18.559338,1585905738.559338,783,1
6586,TCP,2020-04-03 14:52:18.559676,1585905738.559676,260,3
6587,TCP,2020-04-03 14:52:18.559833,1585905738.559833,783,1
6588,TCP,2020-04-03 14:52:18.560185,1585905738.560185,269,3
6589,TCP,2020-04-03 14:52:18.560345,1585905738.560345,867,1
6590,TCP,2020-04-03 14:52:18.560703,1585905738.560703,270,3
6591,TCP,2020-04-03 14:52:18.560878,1585905738.560878,891,1
6592,TCP,2020-04-03 14:52:18.561256,1585905738.561256,270,3
6593,TCP,2020-04-03 14:52:18.561441,1585905738.561441,891,1
6594,TCP,2020-04-03 14:52:18.561779,1585905738.561779,280,3
6595,TCP,2020-04-03 14:52:18.561989,1585905738.561989,1147,1
6596,TCP,2020-04-03 14:52:18.562355,1585905738.562355,264,3
6597,TCP,2020-04-03 14:52:18.562552,1585905738.562552,1295,1
6598,TCP,2020-04-03 14:52:18.562916,1585905738.562916,282,3
6599,TCP,2020-04-03 14:52:18.563113,1585905738.563113,933,1
6600,TCP,2020-04-03 14:52:18.563445,1585905738.563445,263,3
6601,TCP,2020-04-03 14:52:18.563613,1585905738.563613,783,1
6602,TCP,2020-04-03 14:52:18.563939,1585905738.563939,263,3
6603,TCP,2020-04-03 14:52:18.564133,1585905738.564133,783,1
6604,TCP,2020-04-03 14:52:18.564461,1585905738.564461,272,3
6605,TCP,2020-04-03 14:52:18.564625,1585905738.564625,867,1
6606,TCP,2020-04-03 14:52:18.564965,1585905738.564965,273,3
6607,TCP,2020-04-03 14:52:18.565135,1585905738.565135,891,1
6608,TCP,2020-04-03 14:52:18.565504,1585905738.565504,273,3
6609,TCP,2020-04-03 14:52:18.565667,1585905738.565667,891,1
6610,TCP,2020-04-03 14:52:18.566033,1585905738.566033,280,3
6611,TCP,2020-04-03 14:52:18.566230,1585905738.56623,950,1
6612,TCP,2020-04-03 14:52:18.566579,1585905738.566579,264,3
6613,TCP,2020-04-03 14:52:18.566755,1585905738.566755,951,1
6614,TCP,2020-04-03 14:52:18.567130,1585905738.56713,282,3
6615,TCP,2020-04-03 14:52:18.567293,1585905738.567293,933,1
6616,TCP,2020-04-03 14:52:18.567644,1585905738.567644,263,3
6617,TCP,2020-04-03 14:52:18.567807,1585905738.567807,783,1
6618,TCP,2020-04-03 14:52:18.568160,1585905738.56816,263,3
6619,TCP,2020-04-03 14:52:18.568324,1585905738.568324,783,1
6620,TCP,2020-04-03 14:52:18.568649,1585905738.568649,272,3
6621,TCP,2020-04-03 14:52:18.568814,1585905738.568814,867,1
6622,TCP,2020-04-03 14:52:18.569167,1585905738.569167,273,3
6623,TCP,2020-04-03 14:52:18.569328,1585905738.569328,891,1
6624,TCP,2020-04-03 14:52:18.569727,1585905738.569727,273,3
6625,TCP,2020-04-03 14:52:18.569886,1585905738.569886,891,1
6626,TCP,2020-04-03 14:52:18.570238,1585905738.570238,277,3
6627,TCP,2020-04-03 14:52:18.570418,1585905738.570418,805,1
6628,TCP,2020-04-03 14:52:18.570753,1585905738.570753,261,3
6629,TCP,2020-04-03 14:52:18.570913,1585905738.570913,805,1
6630,TCP,2020-04-03 14:52:18.571316,1585905738.571316,279,3
6631,TCP,2020-04-03 14:52:18.571463,1585905738.571463,933,1
6632,TCP,2020-04-03 14:52:18.571776,1585905738.571776,260,3
6633,TCP,2020-04-03 14:52:18.571915,1585905738.571915,783,1
6634,TCP,2020-04-03 14:52:18.572260,1585905738.57226,260,3
6635,TCP,2020-04-03 14:52:18.572398,1585905738.572398,783,1
6636,TCP,2020-04-03 14:52:18.572703,1585905738.572703,269,3
6637,TCP,2020-04-03 14:52:18.572840,1585905738.57284,867,1
6638,TCP,2020-04-03 14:52:18.573187,1585905738.573187,270,3
6639,TCP,2020-04-03 14:52:18.573325,1585905738.573325,891,1
6640,TCP,2020-04-03 14:52:18.573640,1585905738.57364,270,3
6641,TCP,2020-04-03 14:52:18.573769,1585905738.573769,891,1
6642,TCP,2020-04-03 14:52:18.574110,1585905738.57411,277,3
6643,TCP,2020-04-03 14:52:18.574263,1585905738.574263,805,1
6644,TCP,2020-04-03 14:52:18.574562,1585905738.574562,261,3
6645,TCP,2020-04-03 14:52:18.574695,1585905738.574695,805,1
6646,TCP,2020-04-03 14:52:18.575007,1585905738.575007,279,3
6647,TCP,2020-04-03 14:52:18.575154,1585905738.575154,933,1
6648,TCP,2020-04-03 14:52:18.575466,1585905738.575466,260,3
6649,TCP,2020-04-03 14:52:18.575595,1585905738.575595,783,1
6650,TCP,2020-04-03 14:52:18.575889,1585905738.575889,260,3
6651,TCP,2020-04-03 14:52:18.576047,1585905738.576047,783,1
6652,TCP,2020-04-03 14:52:18.576369,1585905738.576369,269,3
6653,TCP,2020-04-03 14:52:18.576500,1585905738.5765,867,1
6654,TCP,2020-04-03 14:52:18.576799,1585905738.576799,270,3
6655,TCP,2020-04-03 14:52:18.576926,1585905738.576926,891,1
6656,TCP,2020-04-03 14:52:18.577254,1585905738.577254,270,3
6657,TCP,2020-04-03 14:52:18.577385,1585905738.577385,891,1
6658,TCP,2020-04-03 14:52:18.577694,1585905738.577694,277,3
6659,TCP,2020-04-03 14:52:18.577844,1585905738.577844,805,1
6660,TCP,2020-04-03 14:52:18.578177,1585905738.578177,261,3
6661,TCP,2020-04-03 14:52:18.578312,1585905738.578312,805,1
6662,TCP,2020-04-03 14:52:18.578606,1585905738.578606,279,3
6663,TCP,2020-04-03 14:52:18.578737,1585905738.578737,933,1
6664,TCP,2020-04-03 14:52:18.579054,1585905738.579054,260,3
6665,TCP,2020-04-03 14:52:18.579215,1585905738.579215,783,1
6666,TCP,2020-04-03 14:52:18.579512,1585905738.579512,260,3
6667,TCP,2020-04-03 14:52:18.579638,1585905738.579638,783,1
6668,TCP,2020-04-03 14:52:18.579931,1585905738.579931,269,3
6669,TCP,2020-04-03 14:52:18.580074,1585905738.580074,867,1
6670,TCP,2020-04-03 14:52:18.580378,1585905738.580378,270,3
6671,TCP,2020-04-03 14:52:18.580507,1585905738.580507,891,1
6672,TCP,2020-04-03 14:52:18.580801,1585905738.580801,270,3
6673,TCP,2020-04-03 14:52:18.580928,1585905738.580928,891,1
6674,TCP,2020-04-03 14:52:18.581249,1585905738.581249,284,3
6675,TCP,2020-04-03 14:52:18.581402,1585905738.581402,805,1
6676,TCP,2020-04-03 14:52:18.581707,1585905738.581707,268,3
6677,TCP,2020-04-03 14:52:18.581707,1585905738.581707,190,371
6678,TCP,2020-04-03 14:52:18.581746,1585905738.581746,66,371
6679,TCP,2020-04-03 14:52:18.581900,1585905738.5819,3271,1
6680,TCP,2020-04-03 14:52:18.583093,1585905738.583093,286,3
6681,TCP,2020-04-03 14:52:18.583239,1585905738.583239,933,1
6682,TCP,2020-04-03 14:52:18.583553,1585905738.583553,267,3
6683,TCP,2020-04-03 14:52:18.583702,1585905738.583702,783,1
6684,TCP,2020-04-03 14:52:18.584021,1585905738.584021,267,3
6685,TCP,2020-04-03 14:52:18.584159,1585905738.584159,783,1
6686,TCP,2020-04-03 14:52:18.584544,1585905738.584544,276,3
6687,TCP,2020-04-03 14:52:18.584675,1585905738.584675,867,1
6688,TCP,2020-04-03 14:52:18.585017,1585905738.585017,277,3
6689,TCP,2020-04-03 14:52:18.585160,1585905738.58516,891,1
6690,TCP,2020-04-03 14:52:18.585476,1585905738.585476,277,3
6691,TCP,2020-04-03 14:52:18.585609,1585905738.585609,891,1
6692,TCP,2020-04-03 14:52:18.585911,1585905738.585911,264,3
6693,TCP,2020-04-03 14:52:18.586125,1585905738.586125,1109,1
6694,TCP,2020-04-03 14:52:18.586672,1585905738.586672,281,3
6695,TCP,2020-04-03 14:52:18.586827,1585905738.586827,805,1
6696,TCP,2020-04-03 14:52:18.587175,1585905738.587175,265,3
6697,TCP,2020-04-03 14:52:18.587336,1585905738.587336,953,1
6698,TCP,2020-04-03 14:52:18.587657,1585905738.587657,283,3
6699,TCP,2020-04-03 14:52:18.587810,1585905738.58781,933,1
6700,TCP,2020-04-03 14:52:18.588160,1585905738.58816,264,3
6701,TCP,2020-04-03 14:52:18.588309,1585905738.588309,930,1
6702,TCP,2020-04-03 14:52:18.588642,1585905738.588642,264,3
6703,TCP,2020-04-03 14:52:18.588801,1585905738.588801,783,1
6704,TCP,2020-04-03 14:52:18.589143,1585905738.589143,273,3
6705,TCP,2020-04-03 14:52:18.589277,1585905738.589277,867,1
6706,TCP,2020-04-03 14:52:18.589576,1585905738.589576,274,3
6707,TCP,2020-04-03 14:52:18.589711,1585905738.589711,891,1
6708,TCP,2020-04-03 14:52:18.590022,1585905738.590022,274,3
6709,TCP,2020-04-03 14:52:18.590159,1585905738.590159,891,1
6710,TCP,2020-04-03 14:52:18.590462,1585905738.590462,282,3
6711,TCP,2020-04-03 14:52:18.590613,1585905738.590613,805,1
6712,TCP,2020-04-03 14:52:18.590906,1585905738.590906,266,3
6713,TCP,2020-04-03 14:52:18.591066,1585905738.591066,955,1
6714,TCP,2020-04-03 14:52:18.591391,1585905738.591391,284,3
6715,TCP,2020-04-03 14:52:18.591522,1585905738.591522,933,1
6716,TCP,2020-04-03 14:52:18.591820,1585905738.59182,265,3
6717,TCP,2020-04-03 14:52:18.591963,1585905738.591963,783,1
6718,TCP,2020-04-03 14:52:18.592280,1585905738.59228,265,3
6719,TCP,2020-04-03 14:52:18.592409,1585905738.592409,783,1
6720,TCP,2020-04-03 14:52:18.592701,1585905738.592701,274,3
6721,TCP,2020-04-03 14:52:18.592834,1585905738.592834,867,1
6722,TCP,2020-04-03 14:52:18.593173,1585905738.593173,275,3
6723,TCP,2020-04-03 14:52:18.593304,1585905738.593304,891,1
6724,TCP,2020-04-03 14:52:18.593613,1585905738.593613,275,3
6725,TCP,2020-04-03 14:52:18.593742,1585905738.593742,891,1
6726,TCP,2020-04-03 14:52:18.594073,1585905738.594073,262,3
6727,TCP,2020-04-03 14:52:18.594264,1585905738.594264,1219,1
6728,TCP,2020-04-03 14:52:18.594773,1585905738.594773,279,3
6729,TCP,2020-04-03 14:52:18.594927,1585905738.594927,805,1
6730,TCP,2020-04-03 14:52:18.595260,1585905738.59526,263,3
6731,TCP,2020-04-03 14:52:18.595413,1585905738.595413,949,1
6732,TCP,2020-04-03 14:52:18.595730,1585905738.59573,281,3
6733,TCP,2020-04-03 14:52:18.595868,1585905738.595868,933,1
6734,TCP,2020-04-03 14:52:18.596203,1585905738.596203,262,3
6735,TCP,2020-04-03 14:52:18.596334,1585905738.596334,783,1
6736,TCP,2020-04-03 14:52:18.596630,1585905738.59663,262,3
6737,TCP,2020-04-03 14:52:18.596757,1585905738.596757,783,1
6738,TCP,2020-04-03 14:52:18.597112,1585905738.597112,271,3
6739,TCP,2020-04-03 14:52:18.597244,1585905738.597244,867,1
6740,TCP,2020-04-03 14:52:18.597540,1585905738.59754,272,3
6741,TCP,2020-04-03 14:52:18.597670,1585905738.59767,891,1
6742,TCP,2020-04-03 14:52:18.597972,1585905738.597972,272,3
6743,TCP,2020-04-03 14:52:18.598144,1585905738.598144,891,1
6744,TCP,2020-04-03 14:52:18.598445,1585905738.598445,283,3
6745,TCP,2020-04-03 14:52:18.598593,1585905738.598593,805,1
6746,TCP,2020-04-03 14:52:18.598884,1585905738.598884,267,3
6747,TCP,2020-04-03 14:52:18.599043,1585905738.599043,957,1
6748,TCP,2020-04-03 14:52:18.599386,1585905738.599386,285,3
6749,TCP,2020-04-03 14:52:18.599518,1585905738.599518,933,1
6750,TCP,2020-04-03 14:52:18.600084,1585905738.600084,266,3
6751,TCP,2020-04-03 14:52:18.600221,1585905738.600221,783,1
6752,TCP,2020-04-03 14:52:18.600521,1585905738.600521,266,3
6753,TCP,2020-04-03 14:52:18.600645,1585905738.600645,783,1
6754,TCP,2020-04-03 14:52:18.600939,1585905738.600939,275,3
6755,TCP,2020-04-03 14:52:18.601089,1585905738.601089,867,1
6756,TCP,2020-04-03 14:52:18.601392,1585905738.601392,276,3
6757,TCP,2020-04-03 14:52:18.601556,1585905738.601556,891,1
6758,TCP,2020-04-03 14:52:18.601851,1585905738.601851,276,3
6759,TCP,2020-04-03 14:52:18.601995,1585905738.601995,891,1
6760,TCP,2020-04-03 14:52:18.602315,1585905738.602315,280,3
6761,TCP,2020-04-03 14:52:18.602466,1585905738.602466,805,1
6762,TCP,2020-04-03 14:52:18.602758,1585905738.602758,264,3
6763,TCP,2020-04-03 14:52:18.602913,1585905738.602913,951,1
6764,TCP,2020-04-03 14:52:18.603258,1585905738.603258,282,3
6765,TCP,2020-04-03 14:52:18.603414,1585905738.603414,933,1
6766,TCP,2020-04-03 14:52:18.603712,1585905738.603712,263,3
6767,TCP,2020-04-03 14:52:18.603840,1585905738.60384,783,1
6768,TCP,2020-04-03 14:52:18.604172,1585905738.604172,263,3
6769,TCP,2020-04-03 14:52:18.604305,1585905738.604305,783,1
6770,TCP,2020-04-03 14:52:18.604600,1585905738.6046,272,3
6771,TCP,2020-04-03 14:52:18.604729,1585905738.604729,867,1
6772,TCP,2020-04-03 14:52:18.605040,1585905738.60504,273,3
6773,TCP,2020-04-03 14:52:18.605180,1585905738.60518,891,1
6774,TCP,2020-04-03 14:52:18.605482,1585905738.605482,273,3
6775,TCP,2020-04-03 14:52:18.605613,1585905738.605613,891,1
6776,TCP,2020-04-03 14:52:18.605905,1585905738.605905,259,3
6777,TCP,2020-04-03 14:52:18.606131,1585905738.606131,1089,1
6778,TCP,2020-04-03 14:52:18.606636,1585905738.606636,276,3
6779,TCP,2020-04-03 14:52:18.606790,1585905738.60679,805,1
6780,TCP,2020-04-03 14:52:18.607142,1585905738.607142,260,3
6781,TCP,2020-04-03 14:52:18.607288,1585905738.607288,943,1
6782,TCP,2020-04-03 14:52:18.607606,1585905738.607606,278,3
6783,TCP,2020-04-03 14:52:18.607739,1585905738.607739,933,1
6784,TCP,2020-04-03 14:52:18.608056,1585905738.608056,259,3
6785,TCP,2020-04-03 14:52:18.608195,1585905738.608195,783,1
6786,TCP,2020-04-03 14:52:18.608492,1585905738.608492,259,3
6787,TCP,2020-04-03 14:52:18.608620,1585905738.60862,783,1
6788,TCP,2020-04-03 14:52:18.608910,1585905738.60891,268,3
6789,TCP,2020-04-03 14:52:18.609053,1585905738.609053,867,1
6790,TCP,2020-04-03 14:52:18.609405,1585905738.609405,269,3
6791,TCP,2020-04-03 14:52:18.609559,1585905738.609559,891,1
6792,TCP,2020-04-03 14:52:18.609866,1585905738.609866,269,3
6793,TCP,2020-04-03 14:52:18.610011,1585905738.610011,891,1
6794,TCP,2020-04-03 14:52:18.610359,1585905738.610359,277,3
6795,TCP,2020-04-03 14:52:18.610520,1585905738.61052,944,1
6796,TCP,2020-04-03 14:52:18.610835,1585905738.610835,261,3
6797,TCP,2020-04-03 14:52:18.610993,1585905738.610993,945,1
6798,TCP,2020-04-03 14:52:18.611328,1585905738.611328,279,3
6799,TCP,2020-04-03 14:52:18.611470,1585905738.61147,933,1
6800,TCP,2020-04-03 14:52:18.611765,1585905738.611765,260,3
6801,TCP,2020-04-03 14:52:18.611893,1585905738.611893,783,1
6802,TCP,2020-04-03 14:52:18.612226,1585905738.612226,260,3
6803,TCP,2020-04-03 14:52:18.612353,1585905738.612353,783,1
6804,TCP,2020-04-03 14:52:18.612645,1585905738.612645,269,3
6805,TCP,2020-04-03 14:52:18.612775,1585905738.612775,867,1
6806,TCP,2020-04-03 14:52:18.613103,1585905738.613103,270,3
6807,TCP,2020-04-03 14:52:18.613235,1585905738.613235,891,1
6808,TCP,2020-04-03 14:52:18.613527,1585905738.613527,270,3
6809,TCP,2020-04-03 14:52:18.613670,1585905738.61367,891,1
6810,TCP,2020-04-03 14:52:18.613989,1585905738.613989,258,3
6811,TCP,2020-04-03 14:52:18.614207,1585905738.614207,1629,1
6812,TCP,2020-04-03 14:52:18.614745,1585905738.614745,275,3
6813,TCP,2020-04-03 14:52:18.614899,1585905738.614899,805,1
6814,TCP,2020-04-03 14:52:18.615242,1585905738.615242,259,3
6815,TCP,2020-04-03 14:52:18.615397,1585905738.615397,941,1
6816,TCP,2020-04-03 14:52:18.615715,1585905738.615715,277,3
6817,TCP,2020-04-03 14:52:18.615850,1585905738.61585,933,1
6818,TCP,2020-04-03 14:52:18.616188,1585905738.616188,258,3
6819,TCP,2020-04-03 14:52:18.616320,1585905738.61632,783,1
6820,TCP,2020-04-03 14:52:18.616617,1585905738.616617,258,3
6821,TCP,2020-04-03 14:52:18.616748,1585905738.616748,783,1
6822,TCP,2020-04-03 14:52:18.617073,1585905738.617073,267,3
6823,TCP,2020-04-03 14:52:18.617223,1585905738.617223,1153,1
6824,TCP,2020-04-03 14:52:18.617565,1585905738.617565,268,3
6825,TCP,2020-04-03 14:52:18.617715,1585905738.617715,891,1
6826,TCP,2020-04-03 14:52:18.618027,1585905738.618027,268,3
6827,TCP,2020-04-03 14:52:18.618162,1585905738.618162,891,1
6828,TCP,2020-04-03 14:52:18.618462,1585905738.618462,279,3
6829,TCP,2020-04-03 14:52:18.618621,1585905738.618621,805,1
6830,TCP,2020-04-03 14:52:18.618926,1585905738.618926,263,3
6831,TCP,2020-04-03 14:52:18.619110,1585905738.61911,949,1
